rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Gm20528,8.60E-13,2.451900239,0.492,0.056,2.77E-08,5.471362864,,28,76
Cntnap2,6.49E-11,2.407312258,0.492,0.112,2.09E-06,5.304851102,,,
Rplp1,3.42E-11,2.005793494,0.378,0,1.10E-06,4.016095272,,,
Sptssb,7.36E-08,1.725900471,0.503,0.191,0.002373438,3.307865261,,,
Gpc6,1.23E-08,1.719671123,0.389,0.067,0.000397916,3.293613171,,,
Pdzd2,3.00E-11,1.613145466,0.492,0.079,9.67E-07,3.059180996,,,
Foxq1,9.13E-11,1.455665767,0.523,0.124,2.95E-06,2.742831064,,,
Pparg,6.59E-07,1.401062251,0.689,0.483,0.021263474,2.640959634,,,
Trp63,6.37E-09,1.335795582,0.731,0.416,0.00020538,2.524146387,,,
Gsta4,2.11E-09,1.318947564,0.674,0.303,6.81E-05,2.494840464,,,
Mctp2,5.38E-07,1.161514618,0.668,0.393,0.017365346,2.236921484,,,
Gstm1,9.92E-07,1.120633009,0.269,0.022,0.032000857,2.174423585,,,
Ankfn1,1.41E-06,1.11780191,0.606,0.315,0.045377709,2.170160748,,,
Ly6d,3.50E-09,1.034221265,0.399,0.056,0.0001129,2.048007878,,,
Tmprss2,4.50E-08,1.016333917,0.865,0.697,0.001450781,2.022772286,,,
Ano1,4.40E-10,1.00856266,0.751,0.393,1.42E-05,2.011905664,,,
Atrn,6.22E-08,0.992888239,0.845,0.674,0.002006547,1.990165266,,,
Hmgcs1,3.19E-07,0.970445281,0.389,0.101,0.010278931,1.959445275,,,
Stox2,4.91E-08,0.963009839,0.886,0.685,0.001583488,1.949372556,,,
Id1,2.05E-08,0.916307201,0.337,0.034,0.000661584,1.887278327,,,
Eps8,1.16E-06,0.898169371,0.694,0.393,0.037586575,1.863699642,,,
Rplp0,4.16E-07,0.883551106,0.244,0,0.013418363,1.844910853,,,
Arhgap26,5.34E-07,0.870082322,0.793,0.573,0.017243708,1.827767192,,,
Vmp1,1.05E-09,0.856001167,0.44,0.056,3.38E-05,1.81001439,,,
Dhrs3,1.81E-07,0.823817114,0.689,0.36,0.005851127,1.770083126,,,
Gpr39,1.90E-07,0.7429752,0.912,0.764,0.006115487,1.673623715,,,
Cyp4f15,3.98E-07,0.707317244,0.316,0.034,0.012825037,1.632765092,,,
Tsku,1.28E-06,0.61082817,0.244,0.011,0.041318994,1.5271356,,,
Rps13,5.88E-08,-0.252681631,0,0.146,0.001896272,-1.191419627,,,
Naca,1.16E-09,-0.299771743,0.005,0.202,3.75E-05,-1.230949642,,,
Calb1,5.88E-08,-0.361218457,0,0.146,0.001896272,-1.284510298,,,
Stard10,5.03E-09,-0.366321338,0,0.169,0.000162424,-1.289061717,,,
Rpl17,1.65E-12,-0.386358567,0.005,0.258,5.32E-08,-1.307090077,,,
Atp5b,1.20E-10,-0.388019014,0,0.202,3.87E-06,-1.308595318,,,
Bag1,2.27E-08,-0.388022185,0.01,0.191,0.000732539,-1.308598194,,,
Ldhd,5.88E-08,-0.40755202,0,0.146,0.001896272,-1.326433198,,,
Rps8,6.71E-07,-0.412463692,0,0.124,0.021635013,-1.330956751,,,
Slc25a3,3.04E-08,-0.438534053,0.031,0.247,0.000979707,-1.355226558,,,
Lamp1,7.14E-08,-0.451831605,0.041,0.258,0.002304339,-1.367775645,,,
Gm2682,1.26E-06,-0.45661672,0.021,0.18,0.040685294,-1.372319799,,,
Hsph1,6.13E-08,-0.458976068,0.052,0.281,0.001976392,-1.374565893,,,
Hspa5,5.61E-08,-0.460871141,0.067,0.315,0.001810803,-1.37637266,,,
Rpl6,7.08E-08,-0.470009345,0.031,0.236,0.002285309,-1.38511844,,,
Aif1l,3.01E-07,-0.471353646,0.067,0.303,0.009711676,-1.386409693,,,
Cat,4.20E-10,-0.483386664,0,0.191,1.36E-05,-1.398021613,,,
Ndufs5,6.25E-11,-0.498505173,0.005,0.225,2.02E-06,-1.412749005,,,
Arpp19,5.59E-14,-0.509552994,0,0.27,1.80E-09,-1.423609034,,,
Mpc2,5.63E-08,-0.512373481,0.026,0.225,0.001815614,-1.426394931,,,
Slc25a25,1.11E-08,-0.517859369,0.005,0.18,0.000357849,-1.431829163,,,
Pnrc1,9.83E-08,-0.553400343,0.031,0.225,0.003171516,-1.467540525,,,
Micos10,4.99E-11,-0.577918308,0.016,0.258,1.61E-06,-1.492693858,,,
Gramd1b,1.15E-14,-0.602728388,0.041,0.404,3.73E-10,-1.518585763,,,
Cox7c,2.31E-11,-0.608919358,0.016,0.27,7.46E-07,-1.525116401,,,
Rps24,5.88E-08,-0.635744682,0,0.146,0.001896272,-1.553739544,,,
Cltrn,5.88E-08,-0.687999396,0,0.146,0.001896272,-1.611047908,,,
Ppia,2.50E-15,-0.693206101,0.005,0.315,8.08E-11,-1.616872705,,,
Lcn2,8.65E-08,-0.721473082,0.036,0.247,0.002789417,-1.64886477,,,
Map6,4.26E-07,-0.745140776,0.073,0.292,0.01375768,-1.676137816,,,
Frmpd4,7.64E-10,-0.74994319,0.104,0.427,2.47E-05,-1.681726606,,,
Rps3a1,1.46E-09,-0.750346253,0,0.18,4.71E-05,-1.682196517,,,
Pik3c2g,3.21E-08,-0.768373479,0.104,0.382,0.001036964,-1.703348314,,,
Glis3,2.90E-07,-0.794283542,0.632,0.854,0.009359936,-1.73421593,,,
Phldb2,1.91E-07,-0.796766029,0.767,0.944,0.006157497,-1.737202615,,,
Slc13a1,9.75E-07,-0.801831826,0.01,0.157,0.03145238,-1.743313251,,,
Shroom4,2.74E-07,-0.807350828,0.389,0.708,0.008854517,-1.749995034,,,
Chst9,2.47E-09,-0.811089027,0.295,0.685,7.96E-05,-1.754535364,,,
Plcl1,9.55E-09,-0.822493892,0.389,0.719,0.000307994,-1.768460372,,,
Tenm3,6.38E-08,-0.83633692,0.244,0.573,0.002059444,-1.785510873,,,
Nav2,2.65E-07,-0.841613464,0.425,0.73,0.00853863,-1.792053197,,,
Phyhipl,8.22E-08,-0.850362957,0.114,0.382,0.002651272,-1.80295446,,,
Bcat1,3.95E-09,-0.862053246,0.088,0.393,0.000127293,-1.817623315,,,
Kcnj16,5.46E-11,-0.940374648,0.269,0.697,1.76E-06,-1.919026519,,,
Pde3b,5.21E-07,-0.942974139,0.508,0.753,0.016794491,-1.922487395,,,
Trps1,4.96E-10,-0.946756367,0.166,0.551,1.60E-05,-1.927534078,,,
Cacnb2,4.22E-10,-0.978653011,0.321,0.708,1.36E-05,-1.970624653,,,
Neat1,3.30E-11,-1.004627078,0.404,0.775,1.07E-06,-2.006424789,,,
Sox6,4.41E-10,-1.006877118,0.503,0.809,1.42E-05,-2.009556469,,,
Igf1r,1.48E-07,-1.01898603,0.601,0.843,0.004774539,-2.026494177,,,
Pbx3,2.10E-09,-1.038197483,0.373,0.73,6.76E-05,-2.053660187,,,
Chpt1,6.57E-11,-1.049154748,0.052,0.348,2.12E-06,-2.069317112,,,
Sugct,5.91E-08,-1.051932587,0.145,0.427,0.001906624,-2.07330532,,,
Cpeb4,9.29E-08,-1.071975714,0.461,0.697,0.002995881,-2.102310428,,,
Mrps6,1.13E-07,-1.075674156,0.228,0.539,0.003658751,-2.107706751,,,
Fras1,3.41E-08,-1.095726433,0.332,0.64,0.001100233,-2.137206683,,,
Slc8a1,3.26E-07,-1.149176715,0.119,0.393,0.010522578,-2.217872937,,,
Shroom3,5.78E-10,-1.167940062,0.513,0.82,1.86E-05,-2.246906455,,,
Gsdmc3,4.85E-09,-1.258842825,0.161,0.494,0.000156401,-2.393037202,,,
Nox4,7.21E-13,-1.35640044,0.171,0.562,2.33E-08,-2.560455419,,,
Dnm3,2.44E-10,-1.368360063,0.44,0.742,7.87E-06,-2.581769249,,,
Cmss1,1.75E-20,-1.386992564,0.902,0.978,5.65E-16,-2.615329217,,,
Col4a4,6.29E-15,-1.408003222,0.202,0.674,2.03E-10,-2.653696207,,,
Slc5a3,1.43E-13,-1.410690494,0.176,0.607,4.61E-09,-2.658643789,,,
Slc5a12,6.93E-10,-1.418812302,0.01,0.225,2.24E-05,-2.673653119,,,
Fut9,5.65E-09,-1.431967944,0.207,0.517,0.000182382,-2.698145117,,,
Slc14a2,1.71E-12,-1.464431044,0.088,0.461,5.51E-08,-2.75954621,,,
Atp1b1,1.20E-10,-1.518946031,0.202,0.551,3.86E-06,-2.865816092,,,
Nupr1,4.74E-08,-1.539458152,0.073,0.326,0.001528867,-2.906853072,,,
Ranbp3l,1.99E-08,-1.557729438,0.181,0.506,0.000642403,-2.943901576,,,
Myo3b,7.17E-13,-1.566699155,0.207,0.607,2.31E-08,-2.962261812,,,
Col4a3,1.10E-14,-1.594953423,0.14,0.596,3.56E-10,-3.020847643,,,
Spp1,1.07E-13,-1.604064154,0.078,0.461,3.46E-09,-3.039984893,,,
Gm26917,4.29E-19,-1.807655924,0.554,0.888,1.38E-14,-3.500730313,,,
Lars2,3.04E-17,-1.94587825,0.337,0.753,9.82E-13,-3.852722428,,,
Gm42418,1.44E-38,-2.664540113,0.943,1,4.64E-34,-6.340251694,,,
4932411K12Rik,0.000143899,1.917898627,0.352,0.157,1,3.778722638,,,
Cadm2,3.56E-05,1.678846901,0.389,0.169,1,3.201719457,,,
Fmo5,8.75E-06,1.361528471,0.461,0.18,0.282460401,2.5695727,,,
4930444A19Rik,4.25E-05,1.157042293,0.415,0.191,1,2.22999781,,,
Plpp3,0.001150487,1.148411364,0.632,0.551,1,2.216696665,,,
Thsd4,2.41E-06,1.142198957,0.736,0.539,0.077917558,2.207171842,,,
9530036O11Rik,2.25E-06,1.113179784,0.585,0.326,0.072625216,2.163219084,,,
Akr1b3,5.13E-06,1.105683461,0.71,0.449,0.165545994,2.152008029,,,
Rorb,0.000774102,1.073093634,0.28,0.112,1,2.103940105,,,
Sulf1,0.000389957,1.071843826,0.202,0.045,1,2.102118248,,,
Slc7a11,2.67E-05,1.023020487,0.212,0.022,0.86162893,2.032169143,,,
Ahr,1.16E-05,1.021873707,0.684,0.483,0.373152812,2.03055444,,,
Ankrd44,4.48E-05,1.017444903,0.772,0.674,1,2.024330575,,,
Dock10,0.013240425,1.006797946,0.176,0.067,1,2.009446192,,,
St8sia6,0.000186317,1.004721934,0.528,0.348,1,2.006556715,,,
Iqsec1,3.95E-05,0.974082037,0.751,0.584,1,1.96439089,,,
S100a6,1.81E-06,0.966599001,0.534,0.236,0.058461121,1.954228277,,,
Nectin1,9.01E-05,0.953302227,0.523,0.337,1,1.936299643,,,
Tnfrsf21,1.94E-06,0.941751237,0.56,0.258,0.062644708,1.920858486,,,
Golim4,2.00E-05,0.940806348,0.394,0.157,0.645935916,1.919600838,,,
Krt19,1.19E-05,0.937014243,0.71,0.506,0.385371776,1.914561818,,,
Sprr1a,3.18E-06,0.936705248,0.404,0.124,0.102738784,1.914151803,,,
Ldlr,0.000633352,0.932322214,0.477,0.326,1,1.908345267,,,
D730045B01Rik,0.000127079,0.923685322,0.301,0.101,1,1.896954825,,,
Atp13a3,1.88E-06,0.897699802,0.731,0.483,0.060665578,1.863093143,,,
1700028E10Rik,0.01777692,0.895994433,0.285,0.18,1,1.860892135,,,
Far1os,3.36E-06,0.893383415,0.642,0.382,0.108361739,1.857527301,,,
Mmp28,1.72E-05,0.881012301,0.352,0.124,0.556305582,1.841667097,,,
Vcam1,0.004372635,0.869497041,0.13,0.022,1,1.827025844,,,
Tnfaip8,0.00030297,0.861335099,0.762,0.618,1,1.816718761,,,
Gm15283,0.000289522,0.85339489,0.57,0.382,1,1.80674749,,,
Cers6,3.83E-05,0.848226481,0.689,0.483,1,1.800286455,,,
Srgap1,1.59E-05,0.845431104,0.342,0.101,0.511475918,1.796801584,,,
Rnf144b,0.000185872,0.842559224,0.394,0.202,1,1.793228364,,,
Gata3,2.38E-06,0.840218109,0.715,0.449,0.076893582,1.790320785,,,
Mgat5,2.15E-05,0.839500862,0.777,0.629,0.694050643,1.789430935,,,
Bach2,7.84E-06,0.834888772,0.565,0.281,0.253094787,1.783719513,,,
Ctse,1.84E-05,0.824221735,0.29,0.067,0.595093622,1.770579637,,,
Ube2e2,0.000221283,0.802095771,0.839,0.708,1,1.743632223,,,
Il6ra,0.000504706,0.795389617,0.44,0.236,1,1.735546016,,,
Stat2,2.33E-05,0.792734558,0.425,0.169,0.752449437,1.732354947,,,
Apobec1,0.000576135,0.771252705,0.342,0.169,1,1.706751127,,,
Mgst3,2.13E-06,0.769402963,0.358,0.09,0.068612011,1.70456423,,,
Sytl2,5.56E-05,0.767519858,0.642,0.404,1,1.702340766,,,
Auts2,0.000679098,0.764666501,0.446,0.225,1,1.69897721,,,
Stard13,0.031797323,0.763156715,0.56,0.472,1,1.697200154,,,
Samd5,0.296012193,0.753982115,0.155,0.112,1,1.686441313,,,
Fer1l4,6.96E-05,0.753795132,0.492,0.247,1,1.686222754,,,
Sh3gl2,2.82E-05,0.751580793,0.715,0.472,0.909270467,1.683636619,,,
Ssbp2,1.37E-05,0.749252536,0.751,0.551,0.443239235,1.680921715,,,
Mgat3,0.00236618,0.749247844,0.466,0.326,1,1.680916248,,,
Igf2r,8.94E-05,0.74920946,0.58,0.382,1,1.680871527,,,
Bbox1,5.56E-06,0.747650691,0.202,0,0.17954612,1.679056399,,,
Slc43a2,0.224528764,0.746150168,0.368,0.315,1,1.677310949,,,
Oasl2,5.54E-05,0.744643929,0.337,0.112,1,1.675560673,,,
Dach1,0.000668882,0.743345682,0.627,0.449,1,1.674053555,,,
Lncppara,3.16E-05,0.735542422,0.839,0.708,1,1.665023365,,,
St3gal3,0.010196645,0.731960334,0.56,0.461,1,1.660894383,,,
Esr1,5.17E-05,0.730688591,0.326,0.101,1,1.659430941,,,
Amd1,3.16E-05,0.730550378,0.321,0.101,1,1.659271971,,,
Gm47283,0.00194789,0.730272702,0.679,0.596,1,1.658952642,,,
Acap2,1.91E-06,0.727130167,0.756,0.472,0.061701462,1.655342979,,,
Lrrc4,0.000116992,0.723922114,0.575,0.348,1,1.65166616,,,
Rab27b,0.00046805,0.722869001,0.617,0.416,1,1.650460945,,,
Kcnn4,0.000188206,0.72125411,0.285,0.09,1,1.648614524,,,
Fa2h,0.000183903,0.716680039,0.492,0.281,1,1.643395862,,,
Fdft1,2.32E-05,0.716046462,0.321,0.09,0.748695785,1.642674303,,,
Msmo1,4.07E-05,0.715551569,0.275,0.067,1,1.642110906,,,
Cyb5b,0.000301245,0.71261119,0.591,0.416,1,1.638767504,,,
Nin,0.000543071,0.707898196,0.337,0.157,1,1.633422716,,,
Ripk4,0.000222429,0.698604791,0.497,0.281,1,1.622934518,,,
Cux2,0.001183196,0.696187326,0.233,0.079,1,1.62021731,,,
Dsg2,0.008062574,0.693642407,0.456,0.303,1,1.617361761,,,
Slc23a2,0.000409017,0.690883447,0.549,0.337,1,1.61427173,,,
Igfbp2,5.92E-05,0.690726706,0.259,0.056,1,1.614096357,,,
Slc14a1,0.001075262,0.688087058,0.337,0.157,1,1.611145802,,,
Ppp3ca,8.99E-05,0.685761948,0.902,0.831,1,1.608551301,,,
Ptgs1,0.001487744,0.684692008,0.591,0.427,1,1.6073588,,,
Aldh3a1,0.000212342,0.683998181,0.202,0.034,1,1.606585968,,,
Wnt5a,5.06E-05,0.683838377,0.275,0.067,1,1.60640802,,,
Nr2f2,0.000661865,0.683505384,0.466,0.281,1,1.606037283,,,
Hivep3,0.001461691,0.67885702,0.705,0.584,1,1.600870958,,,
Bri3,0.01098285,0.677861347,0.58,0.483,1,1.5997665,,,
Krt7,8.44E-05,0.676207073,0.715,0.539,1,1.597933171,,,
Gm44079,0.000281679,0.674532523,0.197,0.034,1,1.596079511,,,
Krt5,0.000903235,0.674368778,0.28,0.112,1,1.595898367,,,
Lpar1,0.013237258,0.673734714,0.342,0.236,1,1.595197125,,,
Manf,0.000158797,0.672033497,0.321,0.124,1,1.593317187,,,
Camk4,0.000958716,0.6708257,0.135,0.011,1,1.59198385,,,
Sh3tc2,0.001428103,0.668525019,0.456,0.281,1,1.589447119,,,
Vamp5,0.004678626,0.663583281,0.373,0.236,1,1.584012017,,,
Mreg,0.00183395,0.663550978,0.259,0.101,1,1.583976551,,,
Usp18,9.25E-05,0.661522781,0.259,0.056,1,1.5817513,,,
Hr,0.000318414,0.658835808,0.269,0.079,1,1.578808081,,,
Ino80,0.000240649,0.657971979,0.684,0.506,1,1.577863035,,,
Gm42836,0.010774312,0.657364761,0.43,0.303,1,1.577199066,,,
Cbr2,0.017681719,0.652890026,0.197,0.101,1,1.572314725,,,
Ankrd22,0.001253604,0.648785201,0.249,0.09,1,1.567847458,,,
Lancl1,0.000250202,0.647026215,0.259,0.079,1,1.565937046,,,
Gm48678,0.000630526,0.646043583,0.617,0.438,1,1.564870837,,,
Ddx60,0.092846482,0.645851348,0.212,0.135,1,1.564662336,,,
Ctsh,2.46E-05,0.640684506,0.58,0.315,0.794601018,1.559068705,,,
Gsdme,0.000254907,0.637575407,0.306,0.112,1,1.555712431,,,
Mast4,0.000190637,0.634757933,0.927,0.888,1,1.552677208,,,
Evl,0.003463172,0.63264764,0.259,0.112,1,1.5504077,,,
Idh1,0.002067434,0.632063015,0.461,0.281,1,1.549779553,,,
Clec2d,2.96E-05,0.63195878,0.44,0.18,0.953949799,1.549667585,,,
Apcdd1,0.000183171,0.631563702,0.192,0.022,1,1.54924327,,,
Elmo1,0.003265084,0.631510493,0.446,0.292,1,1.549186134,,,
Mtus1,0.000266663,0.629759369,0.731,0.528,1,1.547306893,,,
Zfp641,0.000214202,0.629187447,0.326,0.124,1,1.546693622,,,
Tiam2,0.000386611,0.628948129,0.487,0.258,1,1.546437073,,,
Braf,0.00010694,0.62843817,0.86,0.787,1,1.54589054,,,
Hes1,0.002386902,0.619862629,0.415,0.236,1,1.53672885,,,
Tmem154,0.000165091,0.617710389,0.358,0.135,1,1.534438037,,,
Gm37240,0.001265302,0.616992811,0.736,0.607,1,1.533675017,,,
Skint3,0.00318272,0.61575282,0.114,0.011,1,1.532357396,,,
Rai14,0.018021911,0.615068272,0.627,0.573,1,1.531630476,,,
3110021N24Rik,0.00039899,0.614865373,0.285,0.101,1,1.531415084,,,
Eif4e3,0.001752987,0.61266016,0.332,0.169,1,1.529076048,,,
Psmd1,0.002236306,0.612629829,0.617,0.506,1,1.529043901,,,
1600010M07Rik,0.004503569,0.612625516,0.487,0.315,1,1.52903933,,,
Fgfr3,1.64E-05,0.611998159,0.228,0.022,0.528362886,1.528374571,,,
Copg2,0.0127255,0.61158603,0.539,0.461,1,1.527938028,,,
Ctnnbip1,0.000355726,0.609227927,0.244,0.067,1,1.525442634,,,
Lypd6b,0.000855085,0.608582049,0.513,0.315,1,1.524759864,,,
Gm14066,0.000273552,0.607756617,0.259,0.067,1,1.523887728,,,
Cdc14a,0.028177092,0.607545404,0.383,0.292,1,1.523664645,,,
Ttll7,0.000866306,0.606870343,0.311,0.124,1,1.522951864,,,
Ppp1r13b,0.000354402,0.60633116,0.482,0.27,1,1.522382792,,,
Ddx58,0.000196155,0.605819616,0.358,0.135,1,1.521843089,,,
Meis1,0.010819256,0.605247789,0.358,0.225,1,1.52124001,,,
Gm12353,0.004662355,0.602699596,0.539,0.371,1,1.518555457,,,
Padi4,0.000210572,0.60225471,0.223,0.045,1,1.51808725,,,
Mill2,0.000644555,0.60208843,0.29,0.112,1,1.51791229,,,
Me1,0.01519131,0.601672253,0.435,0.315,1,1.517474479,,,
Tbc1d8,0.000856579,0.599411844,0.44,0.258,1,1.515098767,,,
B2m,1.29E-05,0.595165918,0.373,0.112,0.416512613,1.510646309,,,
